Pricing Opt,0.8,2,1,0.4,-0,-0,,40723.3,7285.76,0,33437.5,17552,6510,11041,58.5071,346.942,704.124,,1.72817,36532,17552,14201,0.86921,0.0689746,0.0461572,4.03437
Pricing Opt,0.8,2,1,0.4,-0,-0.25,,39373,6916.02,-1117.38,33574.4,16890,6863,10027,56.3015,329.335,682.233,,1.72582,36530,16890,14647,0.863315,0.234085,0.171298,4.21095
Pricing Opt,0.8,2,1,0.4,-0.025,-0,,40491,7064.97,-115.779,33541.8,16740,7086,9653,55.8011,336.428,684.369,,1.72971,36535,16740,14792,0.86306,0.114214,0.0846558,4.05662
Pricing Opt,0.8,2,1,0.4,-0.025,-0.25,,39051,6675.41,-1346.09,33721.7,16527,4815,11712,55.0917,317.877,644.2,,1.71285,36526,16527,15032,0.864029,0.0740363,0.0489326,3.87365
Pricing Opt,0.8,2,1,0.6,-0,-0,,44212.5,7530.07,0,36682.5,18995,5027,13968,63.3199,358.576,754.326,,1.7345,36532,18996,13041,0.876985,0.251671,0.189213,4.4725
Pricing Opt,0.8,2,1,0.6,-0,-0.25,,43871.1,6825.48,-1062.42,38108.1,16702,3879,12823,55.6759,325.024,650.993,,1.70989,36529,16703,14970,0.86707,0.0280437,0.0212794,3.82949
Pricing Opt,1,1,1,0.8,-0,-0.25,,41856,6615.06,-743.759,35984.7,15161,4382,10778,50.5367,315.003,804.204,,2.3493,36532,15161,15482,0.838808,0.470779,0.340819,6.40629
Pricing Opt,0.8,2,1,0.6,-0.025,-0,,44628.6,7206.48,-153.496,37575.6,17563,5227,12336,58.5457,343.167,698.89,,1.72354,36531,17563,14260,0.87115,0.0957065,0.067548,4.00398
Pricing Opt,0.8,2,1,0.6,-0.025,-0.25,,44266.4,7392.2,-1451.97,38326.2,18536,4604,13931,61.7868,352.01,728.354,,1.72605,36528,18536,13459,0.875921,0.137906,0.104074,4.16824
Pricing Opt,0.8,2,1,0.8,-0,-0,,48097.7,7242.42,0,40855.2,17666,4319,13346,58.8894,344.878,708.912,,1.72687,36528,17667,14070,0.86885,0.0742568,0.061017,4.1711
Pricing Opt,0.8,2,1,0.8,-0,-0.25,,48344.3,7231.76,-1020.12,42132.7,17313,5599,11714,57.7122,344.37,702.291,,1.7306,36527,17313,14359,0.867101,0.0698577,0.05232,4.04006
Pricing Opt,0.8,2,1,0.8,-0.025,-0,,48550,7230.46,-171.329,41490.9,17341,5063,12277,57.8034,344.308,698.442,,1.72488,36531,17341,14368,0.868013,0.0362456,0.0256625,3.94664
Pricing Opt,0.8,2,1,0.8,-0.025,-0.25,,48110.8,7089.94,-1462.28,42483.1,17563,4533,13029,58.5449,337.617,688.958,,1.71941,36535,17563,14183,0.868934,0.0431732,0.0316439,3.87702
